transactionid,userid,time,amount,state,city,country,tran_lat,tran_lon,merchantType,isFraud
367,19,2025-09-15 10:00:00,436.25,,,,29.783156,-95.332633,,False
368,19,2025-09-18 10:00:00,72.85,,,,29.719617,-95.406916,,False
369,19,2025-09-19 00:00:00,172.95,,,,29.725739,-95.343649,,False
370,19,2025-09-20 19:00:00,48.3,,,,29.797641,-95.396749,,True
371,19,2025-09-20 20:58:00,235.09,,,,29.718448,-95.414233,,True
372,19,2025-09-20 23:56:00,370.1,,,,29.714783,-95.325588,,True
373,19,2025-09-21 02:20:00,460.4,,,,29.789399,-95.343944,,True
374,19,2025-09-21 03:31:00,111.79,,,,29.725433,-95.398611,,False
375,19,2025-09-25 03:31:00,206.26,,,,29.735139,-95.410835,,False
376,19,2025-09-28 03:31:00,116.35,,,,29.777622,-95.330259,,False
377,19,2025-09-28 08:31:00,465.29,,,,29.7706,-95.397658,,False
378,19,2025-09-30 18:31:00,210.56,,,,29.726703,-95.326261,,False
379,19,2025-10-03 06:31:00,366.14,,,,29.737657,-95.389834,,False
380,19,2025-10-05 22:31:00,453.6,,,,29.757424,-95.334261,,False
381,20,2025-09-02 08:00:00,481.68,,,,29.731556,-95.326367,,False
382,20,2025-09-04 19:00:00,189.46,,,,29.744713,-95.39789,,False
383,20,2025-09-05 21:00:00,201.49,,,,29.775487,-95.365446,,False
384,20,2025-09-07 13:00:00,252.36,,,,29.777038,-95.326077,,True
385,20,2025-09-07 13:18:00,313.12,,,,29.763456,-95.367746,,True
386,20,2025-09-07 14:21:00,132.07,,,,29.738632,-95.388803,,True
387,20,2025-09-07 15:06:00,262.35,,,,29.804531,-95.323508,,True
388,20,2025-09-07 16:34:00,348.99,,,,29.737959,-95.351179,,False
389,20,2025-09-09 18:34:00,300.33,,,,29.761759,-95.338433,,False
390,20,2025-09-12 14:34:00,53.41,,,,29.810238,-95.395679,,False
391,20,2025-09-14 15:34:00,163.13,,,,29.723173,-95.33681,,False
392,20,2025-09-18 17:34:00,167.07,,,,29.752982,-95.326674,,False
393,20,2025-09-22 16:34:00,378.45,,,,29.772389,-95.356732,,False
394,20,2025-09-23 19:34:00,140.46,,,,29.806931,-95.328673,,False
395,20,2025-09-23 23:34:00,185.71,,,,29.725814,-95.348259,,False
396,20,2025-09-27 02:34:00,460.64,,,,29.714794,-95.356054,,False
397,20,2025-09-27 19:34:00,9.03,,,,29.711724,-95.414417,,False
398,20,2025-10-01 06:34:00,5.44,,,,29.778456,-95.416683,,False
399,20,2025-10-03 18:34:00,108.61,,,,29.809314,-95.377961,,False
400,20,2025-10-05 09:34:00,236.48,,,,29.749482,-95.352633,,False
401,21,2025-09-02 08:00:00,125.28,,,,29.775102,-95.360892,,False
402,21,2025-09-06 04:00:00,361.82,,,,29.787854,-95.396637,,False
403,21,2025-09-10 07:00:00,322.0,,,,29.746121,-95.407196,,False
404,21,2025-09-13 06:00:00,432.64,,,,29.768948,-95.389265,,False
405,21,2025-09-14 03:00:00,30.6,,,,29.789536,-95.412426,,True
406,21,2025-09-14 03:43:00,34.38,,,,29.781943,-95.377611,,True
407,21,2025-09-14 03:45:00,482.71,,,,29.79244,-95.331631,,True
408,21,2025-09-14 06:23:00,118.65,,,,29.733365,-95.350948,,False
409,21,2025-09-16 09:23:00,109.3,,,,29.729887,-95.344013,,False
410,21,2025-09-20 01:23:00,71.06,,,,29.720039,-95.384846,,False
411,21,2025-09-21 15:23:00,439.14,,,,29.713539,-95.372946,,False
412,21,2025-09-22 10:23:00,427.57,,,,29.738851,-95.350351,,True
413,21,2025-09-22 11:09:00,268.3,,,,29.808161,-95.330158,,True
414,21,2025-09-22 11:30:00,372.12,,,,29.755574,-95.384258,,True
415,21,2025-09-22 12:49:00,404.41,,,,29.783263,-95.378836,,True
416,21,2025-09-22 15:30:00,211.84,,,,29.789738,-95.331826,,True
417,21,2025-09-22 18:13:00,77.7,,,,29.755616,-95.409679,,False
418,21,2025-09-26 18:13:00,312.46,,,,29.749136,-95.337821,,False
419,21,2025-09-30 07:13:00,128.64,,,,29.741001,-95.338318,,False
420,21,2025-10-02 03:13:00,136.57,,,,29.792425,-95.362513,,False
421,22,2025-09-02 08:00:00,283.5,,,,40.681142,-74.051403,,False
422,22,2025-09-04 03:00:00,246.06,,,,40.756583,-74.001707,,False
423,22,2025-09-07 05:00:00,236.52,,,,40.743184,-74.04695,,False
424,22,2025-09-07 19:00:00,363.29,,,,40.709243,-74.007865,,True
425,22,2025-09-07 20:50:00,163.6,,,,40.727631,-73.999652,,True
426,22,2025-09-07 23:39:00,238.23,,,,40.746631,-73.973124,,False
427,22,2025-09-11 01:39:00,87.95,,,,40.690494,-74.013436,,False
428,22,2025-09-14 11:39:00,292.63,,,,40.663317,-73.998703,,False
429,22,2025-09-15 10:39:00,247.97,,,,40.734916,-74.03391,,True
430,22,2025-09-15 12:24:00,212.12,,,,40.757663,-74.034612,,True
431,22,2025-09-15 13:08:00,213.48,,,,40.722401,-73.984523,,False
432,22,2025-09-18 00:08:00,435.37,,,,40.748188,-74.004941,,True
433,22,2025-09-18 03:05:00,240.23,,,,40.761996,-73.958844,,True
434,22,2025-09-18 05:43:00,348.92,,,,40.727702,-74.041592,,True
435,22,2025-09-18 07:08:00,68.31,,,,40.722918,-73.984681,,True
436,22,2025-09-18 08:13:00,51.08,,,,40.744717,-73.960151,,True
437,22,2025-09-18 09:06:00,243.31,,,,40.714702,-74.012792,,False
438,22,2025-09-21 11:06:00,89.21,,,,40.668361,-74.022611,,False
439,22,2025-09-24 00:06:00,325.42,,,,40.684627,-74.047733,,False
440,22,2025-09-25 04:06:00,234.19,,,,40.681892,-73.980436,,False
441,23,2025-09-02 08:00:00,109.23,,,,40.744603,-74.046275,,False
442,23,2025-09-05 07:00:00,29.99,,,,40.699805,-74.025985,,False
443,23,2025-09-07 05:00:00,314.69,,,,40.726906,-73.96131,,True
444,23,2025-09-07 07:16:00,5.15,,,,40.713961,-74.027456,,True
445,23,2025-09-07 08:08:00,131.38,,,,40.737765,-73.967658,,True
446,23,2025-09-07 08:43:00,259.4,,,,40.761254,-73.987462,,True
447,23,2025-09-07 11:12:00,147.07,,,,40.732749,-73.997404,,True
448,23,2025-09-07 12:34:00,13.86,,,,40.69153,-74.009913,,False
449,23,2025-09-08 10:34:00,232.35,,,,40.678126,-74.041257,,False
450,23,2025-09-12 02:34:00,463.61,,,,40.753144,-74.047629,,False
451,23,2025-09-14 17:34:00,205.54,,,,40.694346,-74.0149,,False
452,23,2025-09-16 04:34:00,213.0,,,,40.7524,-73.996054,,False
453,23,2025-09-17 01:34:00,273.23,,,,40.71584,-73.970199,,False
454,23,2025-09-19 10:34:00,341.77,,,,40.720657,-74.02148,,False
455,23,2025-09-22 21:34:00,209.29,,,,40.666238,-74.02481,,False
456,23,2025-09-24 01:34:00,342.79,,,,40.671454,-74.031983,,False
457,23,2025-09-26 03:34:00,246.78,,,,40.74532,-74.009591,,False
458,23,2025-09-27 11:34:00,84.99,,,,40.671086,-73.987386,,False
459,23,2025-09-28 19:34:00,159.62,,,,40.690956,-74.022877,,False
460,23,2025-10-02 20:34:00,317.0,,,,40.703981,-74.052271,,False
461,24,2025-09-02 08:00:00,369.89,,,,47.648283,-122.364775,,False
462,24,2025-09-06 04:00:00,385.49,,,,47.590233,-122.374275,,False
463,24,2025-09-09 21:00:00,322.31,,,,47.645214,-122.341341,,False
464,24,2025-09-13 21:00:00,363.13,,,,47.643149,-122.311672,,False
465,24,2025-09-14 17:00:00,362.3,,,,47.561822,-122.354189,,False
466,24,2025-09-17 20:00:00,235.25,,,,47.650375,-122.300861,,False
467,24,2025-09-21 16:00:00,497.89,,,,47.634551,-122.364862,,False
468,24,2025-09-23 20:00:00,13.74,,,,47.579849,-122.288886,,False
469,24,2025-09-26 10:00:00,360.52,,,,47.627115,-122.320023,,False
470,24,2025-09-26 20:00:00,218.32,,,,47.629667,-122.359829,,False
471,24,2025-09-29 23:00:00,90.16,,,,47.577396,-122.326419,,False
472,24,2025-10-01 00:00:00,231.94,,,,47.604768,-122.322235,,False
473,24,2025-10-01 07:00:00,108.69,,,,47.596874,-122.320586,,False
474,24,2025-10-02 16:00:00,81.73,,,,47.620922,-122.352749,,True
475,24,2025-10-02 16:22:00,129.37,,,,47.592862,-122.3587,,True
476,24,2025-10-02 19:11:00,463.19,,,,47.570312,-122.360442,,True
477,24,2025-10-02 20:18:00,279.54,,,,47.613606,-122.356164,,True
478,24,2025-10-02 20:57:00,10.82,,,,47.562041,-122.336581,,True
479,24,2025-10-02 21:56:00,49.99,,,,47.641845,-122.355084,,False
480,24,2025-10-06 11:56:00,32.37,,,,47.579747,-122.335932,,False
481,25,2025-09-02 08:00:00,131.79,,,,41.891026,-87.671011,,False
482,25,2025-09-03 04:00:00,183.75,,,,41.870732,-87.648651,,False
483,25,2025-09-05 10:00:00,167.36,,,,41.894419,-87.645284,,False
484,25,2025-09-07 04:00:00,460.48,,,,41.912644,-87.643428,,False
485,25,2025-09-07 16:00:00,465.86,,,,41.850347,-87.64788,,False
486,25,2025-09-11 17:00:00,180.49,,,,41.870153,-87.628368,,False
487,25,2025-09-13 23:00:00,113.68,,,,41.886733,-87.633411,,False
488,25,2025-09-17 10:00:00,169.84,,,,41.907955,-87.66722,,False
489,25,2025-09-18 15:00:00,224.74,,,,41.868343,-87.642637,,False
490,25,2025-09-21 13:00:00,176.2,,,,41.84089,-87.664496,,False
491,25,2025-09-23 02:00:00,403.23,,,,41.89752,-87.614732,,False
492,25,2025-09-25 23:00:00,204.71,,,,41.858544,-87.636292,,False
493,25,2025-09-28 20:00:00,31.24,,,,41.840223,-87.654565,,False
494,25,2025-10-02 03:00:00,12.17,,,,41.894106,-87.617631,,False
495,25,2025-10-04 09:00:00,29.07,,,,41.9277,-87.581911,,False
496,25,2025-10-05 13:00:00,386.77,,,,41.908186,-87.580395,,True
497,25,2025-10-05 14:25:00,194.0,,,,41.919527,-87.628063,,True
498,25,2025-10-05 15:23:00,79.93,,,,41.859113,-87.677028,,False
499,25,2025-10-06 00:23:00,274.91,,,,41.908277,-87.662635,,False
500,25,2025-10-09 08:23:00,12.01,,,,41.920165,-87.623949,,False
501,26,2025-09-02 08:00:00,64.55,,,,37.748771,-122.396244,,False
502,26,2025-09-04 23:00:00,88.89,,,,37.732692,-122.454466,,False
503,26,2025-09-05 11:00:00,112.89,,,,37.788819,-122.4629,,False
504,26,2025-09-08 00:00:00,119.04,,,,37.753582,-122.453651,,False
505,26,2025-09-09 00:00:00,74.94,,,,37.743721,-122.452554,,False
506,26,2025-09-12 06:00:00,359.55,,,,37.77536,-122.408686,,False
507,26,2025-09-15 17:00:00,435.76,,,,37.80174,-122.390629,,False
508,26,2025-09-19 08:00:00,197.43,,,,37.728448,-122.455091,,False
509,26,2025-09-23 04:00:00,77.92,,,,37.762838,-122.398775,,False
510,26,2025-09-26 23:00:00,306.35,,,,37.803497,-122.420617,,True
511,26,2025-09-27 00:03:00,237.78,,,,37.797691,-122.397877,,True
512,26,2025-09-27 01:53:00,137.72,,,,37.786878,-122.421567,,True
513,26,2025-09-27 03:02:00,181.53,,,,37.818911,-122.412667,,True
514,26,2025-09-27 05:43:00,459.62,,,,37.756087,-122.454275,,False
515,26,2025-10-01 00:43:00,418.25,,,,37.772767,-122.43869,,False
516,26,2025-10-02 19:43:00,83.65,,,,37.773646,-122.390242,,False
517,26,2025-10-05 18:43:00,157.22,,,,37.760439,-122.464496,,False
518,26,2025-10-08 19:43:00,268.56,,,,37.758448,-122.418688,,False
519,26,2025-10-09 08:43:00,56.2,,,,37.726651,-122.441687,,False
520,26,2025-10-09 18:43:00,454.69,,,,37.7684,-122.447183,,False
521,27,2025-09-02 08:00:00,312.19,,,,34.039298,-118.221712,,False
522,27,2025-09-05 17:00:00,373.12,,,,34.091849,-118.197826,,False
523,27,2025-09-08 04:00:00,310.48,,,,34.00815,-118.259601,,False
524,27,2025-09-10 10:00:00,138.42,,,,34.023937,-118.199907,,False
525,27,2025-09-12 07:00:00,134.65,,,,34.074172,-118.215945,,False
526,27,2025-09-15 02:00:00,75.12,,,,34.080007,-118.204379,,False
527,27,2025-09-16 18:00:00,188.37,,,,34.086069,-118.247224,,False
528,27,2025-09-19 21:00:00,187.46,,,,34.069578,-118.272281,,False
529,27,2025-09-23 06:00:00,350.1,,,,34.083818,-118.293296,,True
530,27,2025-09-23 06:02:00,335.56,,,,34.098669,-118.265806,,True
531,27,2025-09-23 07:47:00,132.69,,,,34.028345,-118.225158,,False
532,27,2025-09-26 04:47:00,278.98,,,,34.007,-118.220212,,False
533,27,2025-09-27 18:47:00,197.6,,,,34.085269,-118.217269,,False
534,27,2025-09-28 09:47:00,52.55,,,,34.010058,-118.24925,,False
535,27,2025-10-01 20:47:00,428.68,,,,34.099365,-118.21638,,False
536,27,2025-10-03 13:47:00,303.33,,,,34.075806,-118.228505,,False
537,27,2025-10-07 15:47:00,424.1,,,,34.083299,-118.222637,,False
538,27,2025-10-10 05:47:00,112.11,,,,34.041464,-118.260625,,False
539,27,2025-10-12 16:47:00,200.77,,,,34.088717,-118.253957,,False
540,27,2025-10-16 04:47:00,144.86,,,,34.077507,-118.216692,,False
541,28,2025-09-02 08:00:00,332.48,,,,25.805573,-80.147112,,False
542,28,2025-09-04 17:00:00,258.39,,,,25.742964,-80.217247,,False
543,28,2025-09-05 21:00:00,25.24,,,,25.732996,-80.232746,,False
544,28,2025-09-07 01:00:00,444.97,,,,25.7167,-80.184939,,False
545,28,2025-09-11 01:00:00,280.65,,,,25.784936,-80.237361,,False
546,28,2025-09-13 18:00:00,432.2,,,,25.760672,-80.177788,,False
547,28,2025-09-16 10:00:00,72.31,,,,25.776674,-80.19132,,False
548,28,2025-09-17 16:00:00,492.28,,,,25.799873,-80.144507,,False
549,28,2025-09-21 17:00:00,137.26,,,,25.771463,-80.160295,,False
550,28,2025-09-23 09:00:00,380.77,,,,25.802292,-80.241766,,False
551,28,2025-09-27 00:00:00,283.82,,,,25.785035,-80.23379,,False
552,28,2025-09-30 06:00:00,459.64,,,,25.715099,-80.232627,,False
553,28,2025-09-30 10:00:00,449.16,,,,25.767592,-80.15525,,False
554,28,2025-09-30 17:00:00,374.71,,,,25.716121,-80.180733,,False
555,28,2025-10-03 00:00:00,246.92,,,,25.718546,-80.217062,,False
556,28,2025-10-05 10:00:00,60.81,,,,25.72965,-80.15749,,False
557,28,2025-10-08 07:00:00,423.48,,,,25.784438,-80.237435,,False
558,28,2025-10-09 12:00:00,410.37,,,,25.717284,-80.213917,,False
559,28,2025-10-11 16:00:00,365.36,,,,25.720414,-80.196458,,False
560,28,2025-10-13 07:00:00,20.26,,,,25.809345,-80.145753,,False
561,29,2025-09-02 08:00:00,93.47,,,,40.678545,-74.042866,,False
562,29,2025-09-04 20:00:00,446.73,,,,40.678224,-73.990369,,False
563,29,2025-09-05 00:00:00,430.47,,,,40.727593,-74.009096,,False
564,29,2025-09-07 00:00:00,483.51,,,,40.681852,-73.997955,,False
565,29,2025-09-10 03:00:00,223.93,,,,40.678219,-73.97869,,False
566,29,2025-09-12 02:00:00,376.8,,,,40.674374,-74.018265,,False
567,29,2025-09-12 08:00:00,74.83,,,,40.755434,-74.051966,,False
568,29,2025-09-14 07:00:00,78.17,,,,40.711544,-73.969985,,False
569,29,2025-09-15 10:00:00,486.69,,,,40.69027,-74.005314,,False
570,29,2025-09-17 13:00:00,202.01,,,,40.668813,-73.999317,,False
571,29,2025-09-18 01:00:00,61.38,,,,40.733779,-74.034201,,False
572,29,2025-09-18 21:00:00,44.21,,,,40.747325,-74.047124,,False
573,29,2025-09-21 20:00:00,438.68,,,,40.693776,-73.986904,,False
574,29,2025-09-24 06:00:00,33.39,,,,40.695419,-74.0428,,False
575,29,2025-09-28 04:00:00,427.27,,,,40.706596,-73.95654,,False
576,29,2025-09-29 13:00:00,285.78,,,,40.66895,-74.026913,,False
577,29,2025-10-01 13:00:00,54.5,,,,40.696186,-74.054871,,False
578,29,2025-10-02 16:00:00,289.56,,,,40.704312,-73.968711,,False
579,29,2025-10-05 02:00:00,168.82,,,,40.742121,-73.999835,,False
580,29,2025-10-08 01:00:00,446.43,,,,40.740752,-73.977284,,False
581,30,2025-09-02 08:00:00,272.04,,,,37.804385,-122.454069,,False
582,30,2025-09-04 09:00:00,379.63,,,,37.788025,-122.441177,,True
583,30,2025-09-04 09:35:00,485.11,,,,37.729952,-122.439571,,True
584,30,2025-09-04 12:03:00,45.9,,,,37.820968,-122.382679,,True
585,30,2025-09-04 14:56:00,7.23,,,,37.76913,-122.460485,,False
586,30,2025-09-08 11:56:00,252.02,,,,37.748715,-122.386588,,False
587,30,2025-09-11 05:56:00,482.25,,,,37.823056,-122.414867,,False
588,30,2025-09-12 11:56:00,24.69,,,,37.821337,-122.415327,,False
589,30,2025-09-14 21:56:00,235.91,,,,37.736523,-122.400084,,False
590,30,2025-09-17 15:56:00,80.89,,,,37.728719,-122.454039,,False
591,30,2025-09-20 06:56:00,152.22,,,,37.802294,-122.465886,,False
592,30,2025-09-20 14:56:00,430.81,,,,37.799686,-122.42553,,False
593,30,2025-09-23 20:56:00,62.86,,,,37.779049,-122.389004,,False
594,30,2025-09-26 08:56:00,369.47,,,,37.741538,-122.463545,,False
595,30,2025-09-26 21:56:00,91.86,,,,37.743125,-122.46243,,False
596,30,2025-09-28 03:56:00,362.49,,,,37.793026,-122.388136,,False
597,30,2025-09-30 12:56:00,138.89,,,,37.738117,-122.401016,,False
598,30,2025-10-03 18:56:00,356.86,,,,37.787605,-122.37631,,False
599,30,2025-10-05 09:56:00,55.56,,,,37.793068,-122.417229,,False
600,30,2025-10-07 05:56:00,451.01,,,,37.764795,-122.434979,,False
601,31,2025-09-02 08:00:00,24.75,,,,34.086945,-118.253881,,False
602,31,2025-09-03 19:00:00,273.91,,,,34.002345,-118.23206,,False
603,31,2025-09-04 17:00:00,182.98,,,,34.089266,-118.232096,,False
604,31,2025-09-07 23:00:00,30.82,,,,34.0546,-118.272347,,False
605,31,2025-09-10 02:00:00,131.12,,,,34.056242,-118.27292,,False
606,31,2025-09-12 17:00:00,110.44,,,,34.003893,-118.277501,,False
607,31,2025-09-15 05:00:00,314.73,,,,34.013555,-118.286382,,False
608,31,2025-09-17 13:00:00,188.86,,,,34.066625,-118.248287,,False
609,31,2025-09-21 02:00:00,329.71,,,,34.027353,-118.212267,,True
610,31,2025-09-21 03:52:00,60.5,,,,34.027273,-118.254419,,True
611,31,2025-09-21 06:25:00,222.61,,,,34.047256,-118.248618,,False
612,31,2025-09-24 04:25:00,430.37,,,,34.056247,-118.287155,,False
613,31,2025-09-27 15:25:00,171.94,,,,34.014983,-118.279842,,False
614,31,2025-09-29 08:25:00,158.42,,,,34.071053,-118.279113,,False
615,31,2025-09-30 20:25:00,220.7,,,,34.020282,-118.201346,,False
616,31,2025-10-04 13:25:00,251.95,,,,34.095001,-118.225209,,False
617,31,2025-10-07 00:25:00,484.99,,,,34.009487,-118.265232,,False
618,31,2025-10-07 18:25:00,227.43,,,,34.090305,-118.21056,,False
619,31,2025-10-08 07:25:00,364.36,,,,34.060282,-118.22845,,False
620,31,2025-10-11 10:25:00,484.07,,,,34.046624,-118.201139,,False
621,32,2025-09-02 08:00:00,330.28,,,,33.400756,-112.094112,,False
622,32,2025-09-03 08:00:00,385.44,,,,33.483035,-112.085337,,False
623,32,2025-09-03 17:00:00,48.43,,,,33.411413,-112.05359,,False
624,32,2025-09-06 18:00:00,107.16,,,,33.42316,-112.119977,,False
625,32,2025-09-08 06:00:00,246.8,,,,33.469065,-112.060368,,False
626,32,2025-09-12 03:00:00,319.5,,,,33.452597,-112.088804,,False
627,32,2025-09-12 20:00:00,62.14,,,,33.455037,-112.056711,,False
628,32,2025-09-15 19:00:00,441.91,,,,33.416059,-112.080207,,False
629,32,2025-09-17 03:00:00,438.05,,,,33.404778,-112.055231,,False
630,32,2025-09-18 19:00:00,205.98,,,,33.461262,-112.061064,,False
631,32,2025-09-22 01:00:00,251.41,,,,33.427942,-112.077733,,False
632,32,2025-09-22 17:00:00,471.63,,,,33.487354,-112.119459,,False
633,32,2025-09-25 06:00:00,230.27,,,,33.473155,-112.080081,,False
634,32,2025-09-27 23:00:00,165.94,,,,33.467842,-112.120014,,False
635,32,2025-09-30 20:00:00,104.47,,,,33.471885,-112.104946,,False
636,32,2025-10-01 04:00:00,272.66,,,,33.437016,-112.035921,,False
637,32,2025-10-02 18:00:00,479.71,,,,33.398952,-112.032896,,True
638,32,2025-10-02 20:44:00,112.59,,,,33.403441,-112.048342,,True
639,32,2025-10-02 21:21:00,89.6,,,,33.463904,-112.037338,,False
640,32,2025-10-05 04:21:00,21.08,,,,33.448066,-112.089419,,False
641,33,2025-09-02 08:00:00,364.68,,,,40.705778,-74.015382,,True
642,33,2025-09-02 10:35:00,400.27,,,,40.715634,-74.012979,,True
643,33,2025-09-02 11:32:00,237.88,,,,40.75852,-73.962628,,True
644,33,2025-09-02 13:33:00,14.17,,,,40.684483,-73.989081,,True
645,33,2025-09-02 16:14:00,60.49,,,,40.726158,-73.982913,,True
646,33,2025-09-02 17:10:00,227.08,,,,40.713931,-73.973726,,False
647,33,2025-09-06 12:10:00,459.16,,,,40.700775,-74.026715,,False
648,33,2025-09-08 15:10:00,40.88,,,,40.681924,-74.026142,,False
649,33,2025-09-12 18:10:00,279.48,,,,40.70289,-74.008388,,False
650,33,2025-09-13 07:10:00,465.1,,,,40.686876,-74.008033,,False
651,33,2025-09-14 22:10:00,340.61,,,,40.692686,-74.033299,,False
652,33,2025-09-18 19:10:00,120.76,,,,40.754776,-74.006772,,False
653,33,2025-09-22 03:10:00,145.83,,,,40.67431,-74.002188,,False
654,33,2025-09-24 07:10:00,59.5,,,,40.711265,-73.958117,,False
655,33,2025-09-25 10:10:00,188.62,,,,40.749694,-74.041567,,False
656,33,2025-09-28 01:10:00,304.68,,,,40.703997,-74.0512,,False
657,33,2025-09-28 11:10:00,194.51,,,,40.710338,-74.050791,,True
658,33,2025-09-28 14:01:00,81.22,,,,40.701581,-74.054578,,True
659,33,2025-09-28 15:30:00,306.76,,,,40.662845,-74.044511,,True
660,33,2025-09-28 17:40:00,299.11,,,,40.740234,-73.957805,,True
661,34,2025-09-02 08:00:00,151.21,,,,33.441786,-112.058836,,False
662,34,2025-09-02 16:00:00,45.78,,,,33.425688,-112.065335,,False
663,34,2025-09-03 13:00:00,418.01,,,,33.448421,-112.084271,,False
664,34,2025-09-06 05:00:00,406.43,,,,33.467422,-112.0616,,False
665,34,2025-09-07 02:00:00,38.94,,,,33.479742,-112.061793,,False
666,34,2025-09-08 21:00:00,250.07,,,,33.410564,-112.050259,,False
667,34,2025-09-10 16:00:00,487.31,,,,33.473297,-112.120712,,True
668,34,2025-09-10 17:11:00,155.61,,,,33.435752,-112.114016,,True
669,34,2025-09-10 19:13:00,149.65,,,,33.410282,-112.072959,,True
670,34,2025-09-10 20:08:00,204.26,,,,33.442176,-112.10268,,True
671,34,2025-09-10 21:22:00,278.01,,,,33.488839,-112.062198,,False
672,34,2025-09-11 10:22:00,350.98,,,,33.449774,-112.049955,,False
673,34,2025-09-11 17:22:00,185.8,,,,33.437003,-112.066251,,False
674,34,2025-09-11 23:22:00,327.32,,,,33.415669,-112.114006,,False
675,34,2025-09-12 22:22:00,143.66,,,,33.447864,-112.119352,,True
676,34,2025-09-12 23:20:00,111.24,,,,33.483069,-112.045792,,True
677,34,2025-09-13 00:57:00,281.79,,,,33.480563,-112.090813,,True
678,34,2025-09-13 03:10:00,389.92,,,,33.491026,-112.111898,,True
679,34,2025-09-13 05:46:00,56.94,,,,33.432567,-112.121438,,False
680,34,2025-09-13 09:46:00,163.44,,,,33.399229,-112.082192,,False
681,35,2025-09-02 08:00:00,159.52,,,,34.061405,-118.263016,,False
682,35,2025-09-06 10:00:00,115.81,,,,34.09821,-118.232341,,False
683,35,2025-09-07 22:00:00,193.27,,,,34.087,-118.269822,,False
684,35,2025-09-10 05:00:00,345.05,,,,34.010749,-118.278312,,False
685,35,2025-09-13 02:00:00,391.59,,,,34.089078,-118.292077,,False
686,35,2025-09-15 18:00:00,337.33,,,,34.005617,-118.226895,,False
687,35,2025-09-19 15:00:00,268.46,,,,34.049585,-118.25057,,False
688,35,2025-09-23 14:00:00,56.72,,,,34.084952,-118.195019,,False
